Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
2,N/A,PLACE_HOLDER_SQE,0,8,0.0,1788521715640385.430	,1788521715640385.430	
2,N/A,MEMCPY_ASYNC,2,20728,2.7,1788521717553895.730	,1788521717553898.430	
2,N/A,MEMCPY_ASYNC,2,20729,2.62,1788521717554009.030	,1788521717554011.650	
2,StridedSlice1,KERNEL_AIVEC,2,20730,8.92,1788521717554773.890	,1788521717554782.810	
2,GatherV22,KERNEL_AIVEC,2,20731,22.72,1788521717555257.030	,1788521717555279.750	
2,GatherV22,KERNEL_AIVEC,2,20732,10.8,1788521717555371.790	,1788521717555382.590	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20733,8.76,1788521717555457.210	,1788521717555465.970	
2,N/A,MEMCPY_ASYNC,2,20734,2.12,1788521717555584.850	,1788521717555586.970	
2,DropOutGenMask3/Sub,KERNEL_AIVEC,2,20735,1.62,1788521717555609.770	,1788521717555611.390	
2,N/A,MEMCPY_ASYNC,2,20736,2.12,1788521717555695.510	,1788521717555697.630	
2,DropOutGenMask3/DSAGENBITMASK,STARS_COMMON,2,20737,7.34,1788521717555697.790	,1788521717555705.130	
2,N/A,MEMCPY_ASYNC,2,20738,0.92,1788521717555744.250	,1788521717555745.170	
2,DropOutDoMask4,KERNEL_AIVEC,2,20739,11.14,1788521717556047.490	,1788521717556058.630	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20740,7.8,1788521717556106.130	,1788521717556113.930	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20741,7.44,1788521717556141.710	,1788521717556149.150	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20742,1.84,1788521717556166.330	,1788521717556168.170	
2,StridedSlice5,KERNEL_AIVEC,2,20743,5.82,1788521717556604.310	,1788521717556610.130	
2,StridedSlice5,KERNEL_AIVEC,2,20744,5.08,1788521717556728.550	,1788521717556733.630	
2,aclnnNeTensor_NotEqualAiCore_NotEqual,KERNEL_AIVEC,2,20745,2.3,1788521717556787.110	,1788521717556789.410	
2,LayerNorm6,KERNEL_AIVEC,2,20746,24.8,1788521717557119.130	,1788521717557143.930	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20747,7.7,1788521717557166.350	,1788521717557174.050	
2,N/A,MEMCPY_ASYNC,2,20748,2.18,1788521717557544.170	,1788521717557546.350	
2,N/A,MEMCPY_ASYNC,2,20749,2.22,1788521717557601.650	,1788521717557603.870	
2,ReduceSum7,AI_CORE,2,20750,5.76,1788521717557604.030	,1788521717557609.790	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20751,1.4,1788521717557649.710	,1788521717557651.110	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20752,1.44,1788521717557691.410	,1788521717557692.850	
2,aclnnMatmul_MulAiCore_Mul,KERNEL_AIVEC,2,20753,10.78,1788521717557738.790	,1788521717557749.570	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20754,10.76,1788521717557763.150	,1788521717557773.910	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20755,14.56,1788521717557787.610	,1788521717557802.170	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20756,5.66,1788521717557812.450	,1788521717557818.110	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20757,13.74,1788521717557836.730	,1788521717557850.470	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20758,7.92,1788521717557861.370	,1788521717557869.290	
2,N/A,MEMCPY_ASYNC,2,20759,7.2,1788521717557897.170	,1788521717557904.370	
2,aclnnMul_MulAiCore_Mul,KERNEL_AIVEC,2,20760,14.12,1788521717557921.830	,1788521717557935.950	
2,aclnnSub_SubAiCore_Sub,KERNEL_AIVEC,2,20761,7.88,1788521717557957.010	,1788521717557964.890	
2,aclnnMul_MulAiCore_Mul,KERNEL_AIVEC,2,20762,8.36,1788521717557993.470	,1788521717558001.830	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20763,1.2,1788521717558017.710	,1788521717558018.910	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20764,9.14,1788521717558042.150	,1788521717558051.290	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20765,18.36,1788521717558100.390	,1788521717558118.750	
2,RealDiv8,KERNEL_AIVEC,2,20766,7.98,1788521717558380.570	,1788521717558388.550	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20767,1.12,1788521717558427.690	,1788521717558428.810	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20768,5.34,1788521717558463.770	,1788521717558469.110	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20769,24.54,1788521717558499.530	,1788521717558524.070	
2,RealDiv8,KERNEL_AIVEC,2,20770,7.82,1788521717558572.430	,1788521717558580.250	
2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,KERNEL_AICORE,2,20771,82.28,1788521717558609.990	,1788521717558692.270	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20772,31.06,1788521717558692.310	,1788521717558723.370	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20773,39.98,1788521717558723.390	,1788521717558763.370	
2,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,KERNEL_AIVEC,2,20774,103.6,1788521717558763.390	,1788521717558866.990	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20775,10.04,1788521717558867.010	,1788521717558877.050	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20776,12.36,1788521717558877.090	,1788521717558889.450	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20777,17.7,1788521717558889.490	,1788521717558907.190	
2,N/A,MEMCPY_ASYNC,2,20778,2.14,1788521717558907.210	,1788521717558909.350	
2,trans_Cast_0,KERNEL_AIVEC,2,20779,1.32,1788521717558909.510	,1788521717558910.830	
2,DropOutGenMask9/Sub,KERNEL_AIVEC,2,20780,1.48,1788521717558918.890	,1788521717558920.370	
2,trans_Cast_1,KERNEL_AIVEC,2,20781,1.24,1788521717558942.890	,1788521717558944.130	
2,N/A,MEMCPY_ASYNC,2,20782,2.14,1788521717558962.030	,1788521717558964.170	
2,DropOutGenMask9/DSAGENBITMASK,STARS_COMMON,2,20783,100.02,1788521717558964.330	,1788521717559064.350	
2,N/A,MEMCPY_ASYNC,2,20784,3.2,1788521717559064.390	,1788521717559067.590	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20785,1.38,1788521717559067.610	,1788521717559068.990	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20786,7.72,1788521717559069.030	,1788521717559076.750	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20787,24.26,1788521717559097.870	,1788521717559122.130	
2,DropOutDoMask10,KERNEL_AIVEC,2,20788,22.88,1788521717559375.070	,1788521717559397.950	
2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,KERNEL_AICORE,2,20789,20.6,1788521717559422.170	,1788521717559442.770	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20790,21.22,1788521717559459.390	,1788521717559480.610	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20791,10.46,1788521717559495.530	,1788521717559505.990	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20792,12.9,1788521717559520.150	,1788521717559533.050	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20793,1.28,1788521717559544.530	,1788521717559545.810	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20794,7.54,1788521717559569.210	,1788521717559576.750	
2,N/A,MEMCPY_ASYNC,2,20795,2.2,1788521717559638.390	,1788521717559640.590	
2,N/A,MEMCPY_ASYNC,2,20796,2.12,1788521717559662.530	,1788521717559664.650	
2,trans_Cast_2,KERNEL_AIVEC,2,20797,1.28,1788521717559676.590	,1788521717559677.870	
2,DropOutGenMask11/Sub,KERNEL_AIVEC,2,20798,1.48,1788521717559701.130	,1788521717559702.610	
2,trans_Cast_3,KERNEL_AIVEC,2,20799,1.22,1788521717559725.790	,1788521717559727.010	
2,N/A,MEMCPY_ASYNC,2,20800,2.12,1788521717559745.250	,1788521717559747.370	
2,DropOutGenMask11/DSAGENBITMASK,STARS_COMMON,2,20801,7.38,1788521717559747.530	,1788521717559754.910	
2,N/A,MEMCPY_ASYNC,2,20802,0.84,1788521717559770.810	,1788521717559771.650	
2,DropOutDoMask12,KERNEL_AIVEC,2,20803,8.8,1788521717560043.050	,1788521717560051.850	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20804,8.74,1788521717560090.410	,1788521717560099.150	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20805,7.42,1788521717560126.490	,1788521717560133.910	
2,LayerNorm6,KERNEL_AIVEC,2,20806,25.64,1788521717560217.930	,1788521717560243.570	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20807,7.62,1788521717560253.550	,1788521717560261.170	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20808,15.78,1788521717560277.770	,1788521717560293.550	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20809,28.66,1788521717560314.590	,1788521717560343.250	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20810,1.62,1788521717560343.290	,1788521717560344.910	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20811,11.5,1788521717560353.510	,1788521717560365.010	
2,aclnnGelu_Gelu_Gelu,KERNEL_AIVEC,2,20812,19.32,1788521717560388.610	,1788521717560407.930	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20813,15.7,1788521717560413.090	,1788521717560428.790	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20814,53.76,1788521717560437.770	,1788521717560491.530	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20815,1.2,1788521717560491.570	,1788521717560492.770	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20816,5.06,1788521717560492.790	,1788521717560497.850	
2,N/A,MEMCPY_ASYNC,2,20817,2.14,1788521717560584.910	,1788521717560587.050	
2,trans_Cast_4,KERNEL_AIVEC,2,20818,1.3,1788521717560599.550	,1788521717560600.850	
2,DropOutGenMask13/Sub,KERNEL_AIVEC,2,20819,1.3,1788521717560624.630	,1788521717560625.930	
2,trans_Cast_5,KERNEL_AIVEC,2,20820,1.28,1788521717560648.350	,1788521717560649.630	
2,N/A,MEMCPY_ASYNC,2,20821,2.18,1788521717560667.390	,1788521717560669.570	
2,DropOutGenMask13/DSAGENBITMASK,STARS_COMMON,2,20822,7.48,1788521717560669.730	,1788521717560677.210	
2,N/A,MEMCPY_ASYNC,2,20823,0.9,1788521717560683.450	,1788521717560684.350	
2,DropOutDoMask12,KERNEL_AIVEC,2,20824,8.2,1788521717560772.750	,1788521717560780.950	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20825,8.56,1788521717560807.910	,1788521717560816.470	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20826,7.38,1788521717560844.410	,1788521717560851.790	
2,LayerNorm6,KERNEL_AIVEC,2,20827,25.04,1788521717560929.430	,1788521717560954.470	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20828,7.68,1788521717560965.250	,1788521717560972.930	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20829,10.44,1788521717560989.990	,1788521717561000.430	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20830,13.0,1788521717561014.830	,1788521717561027.830	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20831,5.62,1788521717561039.630	,1788521717561045.250	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20832,13.38,1788521717561064.390	,1788521717561077.770	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20833,1.52,1788521717561089.050	,1788521717561090.570	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20834,7.8,1788521717561113.630	,1788521717561121.430	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20835,18.26,1788521717561139.090	,1788521717561157.350	
2,RealDiv8,KERNEL_AIVEC,2,20836,7.8,1788521717561219.310	,1788521717561227.110	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20837,1.16,1788521717561255.310	,1788521717561256.470	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20838,5.48,1788521717561279.830	,1788521717561285.310	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20839,24.68,1788521717561315.790	,1788521717561340.470	
2,RealDiv8,KERNEL_AIVEC,2,20840,8.14,1788521717561386.390	,1788521717561394.530	
2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,KERNEL_AICORE,2,20841,77.76,1788521717561422.210	,1788521717561499.970	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20842,33.9,1788521717561499.990	,1788521717561533.890	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20843,48.7,1788521717561533.910	,1788521717561582.610	
2,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,KERNEL_AIVEC,2,20844,103.56,1788521717561582.630	,1788521717561686.190	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20845,10.4,1788521717561686.210	,1788521717561696.610	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20846,12.76,1788521717561696.630	,1788521717561709.390	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20847,17.3,1788521717561709.410	,1788521717561726.710	
2,N/A,MEMCPY_ASYNC,2,20848,2.12,1788521717561726.750	,1788521717561728.870	
2,trans_Cast_6,KERNEL_AIVEC,2,20849,1.54,1788521717561729.030	,1788521717561730.570	
2,DropOutGenMask14/Sub,KERNEL_AIVEC,2,20850,1.48,1788521717561730.590	,1788521717561732.070	
2,trans_Cast_7,KERNEL_AIVEC,2,20851,1.24,1788521717561732.090	,1788521717561733.330	
2,N/A,MEMCPY_ASYNC,2,20852,2.18,1788521717561745.090	,1788521717561747.270	
2,DropOutGenMask14/DSAGENBITMASK,STARS_COMMON,2,20853,100.08,1788521717561747.430	,1788521717561847.510	
2,N/A,MEMCPY_ASYNC,2,20854,3.14,1788521717561847.530	,1788521717561850.670	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20855,1.26,1788521717561850.690	,1788521717561851.950	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20856,8.08,1788521717561851.970	,1788521717561860.050	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20857,27.2,1788521717561869.610	,1788521717561896.810	
2,DropOutDoMask10,KERNEL_AIVEC,2,20858,23.02,1788521717561946.950	,1788521717561969.970	
2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,KERNEL_AICORE,2,20859,18.92,1788521717561982.750	,1788521717562001.670	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20860,21.2,1788521717562018.790	,1788521717562039.990	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20861,11.06,1788521717562054.450	,1788521717562065.510	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20862,13.28,1788521717562068.210	,1788521717562081.490	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20863,1.46,1788521717562092.890	,1788521717562094.350	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20864,7.48,1788521717562117.230	,1788521717562124.710	
2,N/A,MEMCPY_ASYNC,2,20865,2.12,1788521717562199.130	,1788521717562201.250	
2,trans_Cast_8,KERNEL_AIVEC,2,20866,1.22,1788521717562212.950	,1788521717562214.170	
2,DropOutGenMask15/Sub,KERNEL_AIVEC,2,20867,1.5,1788521717562237.650	,1788521717562239.150	
2,trans_Cast_9,KERNEL_AIVEC,2,20868,1.22,1788521717562262.230	,1788521717562263.450	
2,N/A,MEMCPY_ASYNC,2,20869,2.16,1788521717562280.970	,1788521717562283.130	
2,DropOutGenMask15/DSAGENBITMASK,STARS_COMMON,2,20870,7.36,1788521717562283.290	,1788521717562290.650	
2,N/A,MEMCPY_ASYNC,2,20871,0.84,1788521717562306.790	,1788521717562307.630	
2,DropOutDoMask12,KERNEL_AIVEC,2,20872,8.58,1788521717562386.950	,1788521717562395.530	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20873,8.7,1788521717562422.070	,1788521717562430.770	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20874,7.36,1788521717562458.590	,1788521717562465.950	
2,LayerNorm6,KERNEL_AIVEC,2,20875,24.12,1788521717562544.250	,1788521717562568.370	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20876,7.74,1788521717562580.410	,1788521717562588.150	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20877,17.12,1788521717562604.910	,1788521717562622.030	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20878,25.66,1788521717562629.510	,1788521717562655.170	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20879,1.74,1788521717562655.190	,1788521717562656.930	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20880,11.16,1788521717562678.770	,1788521717562689.930	
2,aclnnGelu_Gelu_Gelu,KERNEL_AIVEC,2,20881,19.0,1788521717562703.550	,1788521717562722.550	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20882,16.34,1788521717562728.070	,1788521717562744.410	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20883,52.82,1788521717562752.770	,1788521717562805.590	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20884,1.26,1788521717562805.610	,1788521717562806.870	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20885,5.0,1788521717562806.910	,1788521717562811.910	
2,N/A,MEMCPY_ASYNC,2,20886,2.14,1788521717562876.190	,1788521717562878.330	
2,trans_Cast_10,KERNEL_AIVEC,2,20887,1.3,1788521717562889.930	,1788521717562891.230	
2,DropOutGenMask16/Sub,KERNEL_AIVEC,2,20888,1.3,1788521717562915.110	,1788521717562916.410	
2,trans_Cast_11,KERNEL_AIVEC,2,20889,1.28,1788521717562938.710	,1788521717562939.990	
2,N/A,MEMCPY_ASYNC,2,20890,2.18,1788521717562957.070	,1788521717562959.250	
2,DropOutGenMask16/DSAGENBITMASK,STARS_COMMON,2,20891,7.36,1788521717562959.390	,1788521717562966.750	
2,N/A,MEMCPY_ASYNC,2,20892,0.86,1788521717562983.310	,1788521717562984.170	
2,DropOutDoMask12,KERNEL_AIVEC,2,20893,7.64,1788521717563062.810	,1788521717563070.450	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20894,8.94,1788521717563098.010	,1788521717563106.950	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20895,7.3,1788521717563134.330	,1788521717563141.630	
2,LayerNorm6,KERNEL_AIVEC,2,20896,26.16,1788521717563217.930	,1788521717563244.090	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20897,7.64,1788521717563253.790	,1788521717563261.430	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20898,10.36,1788521717563278.510	,1788521717563288.870	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20899,13.04,1788521717563302.730	,1788521717563315.770	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20900,4.64,1788521717563327.470	,1788521717563332.110	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20901,14.08,1788521717563352.170	,1788521717563366.250	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20902,1.26,1788521717563376.550	,1788521717563377.810	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20903,7.74,1788521717563401.170	,1788521717563408.910	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20904,17.02,1788521717563436.890	,1788521717563453.910	
2,RealDiv8,KERNEL_AIVEC,2,20905,8.04,1788521717563511.730	,1788521717563519.770	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20906,1.1,1788521717563547.650	,1788521717563548.750	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20907,5.7,1788521717563572.410	,1788521717563578.110	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20908,23.9,1788521717563607.930	,1788521717563631.830	
2,RealDiv8,KERNEL_AIVEC,2,20909,8.14,1788521717563677.110	,1788521717563685.250	
2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,KERNEL_AICORE,2,20910,75.48,1788521717563712.970	,1788521717563788.450	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20911,32.98,1788521717563788.470	,1788521717563821.450	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20912,46.88,1788521717563821.470	,1788521717563868.350	
2,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,KERNEL_AIVEC,2,20913,104.08,1788521717563868.370	,1788521717563972.450	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20914,10.28,1788521717563972.470	,1788521717563982.750	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20915,12.92,1788521717563982.770	,1788521717563995.690	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20916,18.72,1788521717563995.710	,1788521717564014.430	
2,N/A,MEMCPY_ASYNC,2,20917,2.12,1788521717564014.450	,1788521717564016.570	
2,trans_Cast_12,KERNEL_AIVEC,2,20918,1.34,1788521717564016.710	,1788521717564018.050	
2,DropOutGenMask17/Sub,KERNEL_AIVEC,2,20919,1.56,1788521717564018.070	,1788521717564019.630	
2,trans_Cast_13,KERNEL_AIVEC,2,20920,1.28,1788521717564019.650	,1788521717564020.930	
2,N/A,MEMCPY_ASYNC,2,20921,2.16,1788521717564029.330	,1788521717564031.490	
2,DropOutGenMask17/DSAGENBITMASK,STARS_COMMON,2,20922,100.06,1788521717564031.650	,1788521717564131.710	
2,N/A,MEMCPY_ASYNC,2,20923,3.18,1788521717564131.750	,1788521717564134.930	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20924,1.26,1788521717564134.950	,1788521717564136.210	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20925,8.2,1788521717564142.750	,1788521717564150.950	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20926,25.06,1788521717564181.710	,1788521717564206.770	
2,DropOutDoMask10,KERNEL_AIVEC,2,20927,22.92,1788521717564262.510	,1788521717564285.430	
2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,KERNEL_AICORE,2,20928,18.86,1788521717564297.930	,1788521717564316.790	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,20929,20.48,1788521717564335.890	,1788521717564356.370	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20930,9.88,1788521717564361.030	,1788521717564370.910	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20931,13.44,1788521717564385.690	,1788521717564399.130	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20932,1.32,1788521717564410.130	,1788521717564411.450	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20933,11.94,1788521717564423.490	,1788521717564435.430	
2,N/A,MEMCPY_ASYNC,2,20934,2.14,1788521717564520.410	,1788521717564522.550	
2,trans_Cast_14,KERNEL_AIVEC,2,20935,1.34,1788521717564534.790	,1788521717564536.130	
2,DropOutGenMask18/Sub,KERNEL_AIVEC,2,20936,1.32,1788521717564571.670	,1788521717564572.990	
2,trans_Cast_15,KERNEL_AIVEC,2,20937,1.2,1788521717564585.430	,1788521717564586.630	
2,N/A,MEMCPY_ASYNC,2,20938,2.16,1788521717564604.230	,1788521717564606.390	
2,DropOutGenMask18/DSAGENBITMASK,STARS_COMMON,2,20939,7.3,1788521717564606.530	,1788521717564613.830	
2,N/A,MEMCPY_ASYNC,2,20940,0.86,1788521717564629.290	,1788521717564630.150	
2,DropOutDoMask12,KERNEL_AIVEC,2,20941,8.16,1788521717564716.330	,1788521717564724.490	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20942,8.72,1788521717564763.770	,1788521717564772.490	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20943,7.48,1788521717564788.370	,1788521717564795.850	
2,LayerNorm6,KERNEL_AIVEC,2,20944,24.5,1788521717564890.930	,1788521717564915.430	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20945,7.62,1788521717564926.930	,1788521717564934.550	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20946,16.24,1788521717564951.370	,1788521717564967.610	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20947,25.16,1788521717564975.870	,1788521717565001.030	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20948,1.6,1788521717565001.070	,1788521717565002.670	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20949,11.18,1788521717565025.390	,1788521717565036.570	
2,aclnnGelu_Gelu_Gelu,KERNEL_AIVEC,2,20950,19.4,1788521717565050.210	,1788521717565069.610	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20951,14.8,1788521717565074.750	,1788521717565089.550	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,20952,53.0,1788521717565089.570	,1788521717565142.570	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20953,1.26,1788521717565142.590	,1788521717565143.850	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20954,5.22,1788521717565143.870	,1788521717565149.090	
2,N/A,MEMCPY_ASYNC,2,20955,2.12,1788521717565215.190	,1788521717565217.310	
2,trans_Cast_16,KERNEL_AIVEC,2,20956,1.32,1788521717565229.030	,1788521717565230.350	
2,DropOutGenMask19/Sub,KERNEL_AIVEC,2,20957,1.32,1788521717565264.650	,1788521717565265.970	
2,trans_Cast_17,KERNEL_AIVEC,2,20958,1.26,1788521717565278.050	,1788521717565279.310	
2,N/A,MEMCPY_ASYNC,2,20959,2.12,1788521717565306.470	,1788521717565308.590	
2,DropOutGenMask19/DSAGENBITMASK,STARS_COMMON,2,20960,7.26,1788521717565308.750	,1788521717565316.010	
2,N/A,MEMCPY_ASYNC,2,20961,0.84,1788521717565320.690	,1788521717565321.530	
2,DropOutDoMask12,KERNEL_AIVEC,2,20962,7.96,1788521717565404.110	,1788521717565412.070	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,20963,8.52,1788521717565440.210	,1788521717565448.730	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20964,7.3,1788521717565475.910	,1788521717565483.210	
2,LayerNorm6,KERNEL_AIVEC,2,20965,25.88,1788521717565557.230	,1788521717565583.110	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20966,7.62,1788521717565602.910	,1788521717565610.530	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,20967,9.78,1788521717565620.950	,1788521717565630.730	
